0.4583,0.4,0.3895,0.4047,0.4009,0.3764,0.3692,0.4038,0.5021,0.6519,0.7637,0.7493,0.5955,0.3818,0.2087,0.1394,0.1783,0.2993,0.4507,0.5731,0.6407,0.6547,0.6255,0.566,0.4911,0.416,0.3509,0.3009,0.2681,0.2555,0.2624,0.2804,0.3008,0.315,0.3163,0.3027,0.2821,0.2614,0.2428,0.2295,0.2239,0.2254,0.2296,0.2331,0.2339,0.2337,0.2392,0.2564,0.2864,0.3256,0.366,0.401,0.4296,0.4544,0.4772
0.4474,0.4178,0.4387,0.4965,0.5405,0.5493,0.536,0.51,0.4925,0.5079,0.523,0.4888,0.3944,0.2759,0.1828,0.164,0.2405,0.3766,0.5025,0.5722,0.5801,0.5471,0.5057,0.4758,0.4565,0.4392,0.418,0.3978,0.3872,0.3867,0.3866,0.3749,0.3425,0.2945,0.2455,0.2113,0.2006,0.2127,0.2412,0.2728,0.2956,0.3025,0.2924,0.2691,0.2449,0.2392,0.2601,0.2957,0.3265,0.3401,0.3347,0.3205,0.3193,0.3519,0.4188
0.4815,0.4603,0.469,0.4845,0.4717,0.4281,0.3867,0.3719,0.4106,0.4916,0.5653,0.5767,0.5129,0.4017,0.2905,0.2277,0.2421,0.3341,0.4585,0.5554,0.5896,0.5677,0.5171,0.4608,0.4161,0.3909,0.382,0.3821,0.385,0.3858,0.3798,0.3578,0.3121,0.2542,0.2022,0.171,0.1666,0.1861,0.2202,0.2567,0.2834,0.2924,0.2836,0.2636,0.2389,0.2155,0.1993,0.1988,0.218,0.2483,0.2747,0.2947,0.3218,0.3685,0.4359
0.5952,0.5182,0.4778,0.4923,0.5151,0.5114,0.4804,0.4288,0.3805,0.4041,0.5144,0.6222,0.6358,0.545,0.4049,0.2877,0.2433,0.278,0.3674,0.4753,0.5704,0.6331,0.6549,0.6385,0.5962,0.5451,0.4958,0.4491,0.4017,0.3544,0.3128,0.2828,0.2646,0.2529,0.2389,0.216,0.1892,0.171,0.1703,0.1885,0.2212,0.2602,0.2951,0.3195,0.337,0.3512,0.363,0.3754,0.3909,0.4056,0.4143,0.4208,0.4356,0.4638,0.504
0.5801,0.5033,0.4637,0.4513,0.4336,0.4108,0.3938,0.3889,0.4192,0.5177,0.6481,0.709,0.6411,0.4773,0.2987,0.1904,0.1895,0.2736,0.3959,0.5157,0.6067,0.6502,0.6409,0.5917,0.5252,0.461,0.4087,0.3686,0.3351,0.3062,0.2826,0.2637,0.2464,0.2299,0.216,0.2081,0.2138,0.2369,0.2674,0.2913,0.3046,0.3114,0.3179,0.3289,0.3453,0.3667,0.3921,0.4142,0.4249,0.4261,0.4236,0.4229,0.4294,0.4483,0.4818
